name,state,FDR,A1,A2,A3,B1,B2,B3
GENE-4308,NO,1,0,0,0,0,0,0
GENE-4309,NO,1,1,138,9,4,142,315
GENE-4310,NO,1,0,0,0,0,0,0
GENE-4311,NO,1,0,0,0,0,0,0
GENE-4312,NO,1,0,0,0,0,0,0
GENE-4313,NO,1,0,0,0,0,0,0
GENE-4314,NO,1,0,0,0,0,0,0
GENE-4315,NO,1,17,13,24,18,21,28
GENE-4316,NO,1,0,0,0,0,0,0
GENE-4318,NO,1,33,45,41,39,33,32
GENE-4319,NO,1,0,0,0,0,0,0
GENE-4320,NO,1,46,26,41,28,13,32
GENE-4321,NO,1,0,0,0,0,0,0
GENE-4322,NO,1,0,0,0,0,0,0
GENE-4323,NO,1,0,0,0,0,0,0
GENE-4324,NO,1,0,0,0,0,0,0
GENE-4325,NO,1,0,0,0,0,0,0
GENE-4326,NO,1,0,0,0,1,0,0
GENE-4327,NO,1,0,0,0,0,0,0
GENE-4328,NO,1,133,126,190,235,129,195
GENE-4329,NO,1,0,0,0,0,0,0
GENE-4330,NO,1,2,1,0,1,2,1
GENE-4331,NO,1,0,1,1,0,0,0
GENE-4332,NO,1,31,42,46,19,18,18
GENE-4333,NO,1,1,0,0,1,0,0
GENE-4334,NO,1,0,0,0,0,0,0
GENE-4335,NO,1,0,0,0,0,0,0
GENE-4336,NO,1,0,0,0,0,0,0
GENE-4337,NO,1,4,4,6,6,3,9
GENE-4338,NO,1,0,0,0,0,0,0
GENE-4339,NO,1,0,0,0,0,0,0
GENE-4340,NO,1,0,0,0,0,0,0
GENE-4341,NO,1,77,101,98,89,84,92
GENE-4342,NO,1,0,0,0,0,0,0
GENE-4343,NO,1,0,0,0,0,0,0
GENE-4344,NO,1,4,1,1,3,4,1
GENE-4345,NO,1,1600,1280,1970,1579,1570,1704
GENE-4346,NO,1,48,35,79,47,56,39
GENE-4347,NO,1,2597,3960,2808,2586,3324,3469
GENE-4348,NO,1,175,170,197,190,200,185
GENE-4349,NO,1,80,93,66,77,85,87
GENE-4350,NO,1,0,0,0,0,0,0
GENE-4351,NO,1,0,0,0,0,0,0
GENE-4352,NO,1,0,0,0,0,0,0
GENE-4353,NO,1,0,0,0,0,0,0
GENE-4354,NO,1,0,0,0,0,0,0
GENE-4355,NO,1,70,104,75,64,79,63
GENE-4356,NO,1,0,0,0,0,0,0
GENE-4357,YES,1,0,0,0,0,0,0
GENE-4358,NO,1,0,0,0,0,0,0
GENE-4359,NO,1,92,97,108,91,81,112
GENE-4360,NO,1,0,0,0,0,0,0
GENE-4361,NO,1,0,0,0,0,0,0
GENE-4362,NO,1,0,0,0,0,0,0
GENE-4363,NO,1,0,0,0,0,0,0
GENE-4364,NO,1,38,20,19,13,42,25
GENE-4366,NO,1,94,105,73,90,92,124
GENE-4367,NO,1,0,0,0,0,0,0
GENE-4368,NO,1,0,0,0,0,0,0
GENE-4369,NO,1,0,0,0,0,0,0
GENE-4370,NO,1,0,0,0,0,0,0
GENE-4371,NO,1,58,56,47,41,63,59
GENE-4372,NO,1,0,0,0,0,0,0
GENE-4373,YES,1,0,0,0,0,0,0
GENE-4374,NO,1,0,0,0,0,0,0
GENE-4375,NO,1,0,0,0,0,0,0
GENE-4376,NO,1,24,25,21,33,20,25
GENE-4377,NO,1,23,13,14,16,22,20
GENE-4378,NO,1,0,0,0,0,0,0
GENE-4379,NO,1,0,0,0,0,0,0
GENE-4380,NO,1,0,0,0,0,0,0
GENE-4381,NO,1,8,8,6,12,7,6
GENE-4382,NO,1,21,28,25,22,26,25
GENE-4383,NO,1,0,0,0,0,0,0
GENE-4384,NO,1,156,176,172,165,150,171
GENE-4385,NO,1,0,0,0,0,0,0
GENE-4386,NO,1,0,0,0,0,0,0
GENE-4387,NO,1,0,0,0,0,0,0
GENE-4388,NO,1,85,238,332,123,74,148
GENE-4389,NO,1,0,0,0,0,0,0
GENE-4390,NO,1,0,0,0,0,0,0
GENE-4391,NO,1,4,1,3,1,0,0
GENE-4392,NO,1,0,0,0,0,0,0
GENE-4393,NO,1,11,4,6,10,16,10
GENE-4394,NO,1,0,1,3,2,1,0
GENE-4395,NO,1,0,0,0,0,0,0
GENE-4396,NO,1,1,0,1,0,0,0
GENE-4397,NO,1,0,0,0,0,0,0
GENE-4398,NO,1,0,1,0,1,0,0
GENE-4399,NO,1,0,0,0,0,0,0
GENE-4400,NO,1,1,3,2,2,1,1
GENE-4401,NO,1,0,0,0,0,0,0
GENE-4402,NO,1,304,301,233,207,296,257
GENE-4403,NO,1,0,0,0,0,0,0
GENE-4404,NO,1,0,0,0,0,0,0
GENE-4405,NO,1,0,0,0,0,0,0
GENE-4406,NO,1,609,523,513,600,527,546
GENE-4407,NO,1,0,0,0,0,0,0
GENE-4408,NO,1,0,0,0,0,0,0
GENE-4409,NO,1,0,0,0,0,0,0
GENE-4410,NO,1,0,0,0,0,0,0
GENE-4411,NO,1,0,0,0,0,0,0
GENE-4412,NO,1,0,0,0,0,0,0
GENE-4413,NO,1,103,43,145,11,74,327
GENE-4414,NO,1,0,0,0,0,0,0
GENE-4415,NO,1,0,0,0,0,0,0
GENE-4416,NO,1,535,431,359,401,398,351
GENE-4417,NO,1,0,0,0,0,0,0
GENE-4418,NO,1,261,748,2343,48,2422,8
GENE-4419,NO,1,0,0,0,0,0,0
GENE-4420,NO,1,0,0,0,0,0,0
GENE-4421,NO,1,0,0,0,0,0,0
GENE-4422,NO,1,0,0,0,0,0,0
GENE-4423,NO,1,0,0,0,0,0,0
GENE-4424,NO,1,0,0,0,0,0,0
GENE-4425,NO,1,0,0,0,0,0,0
GENE-4426,NO,1,343,303,418,496,395,332
GENE-4427,NO,1,14,2,23,3,7,23
GENE-4428,NO,1,80,88,123,76,105,83
GENE-4429,NO,1,1062,1029,1287,1205,1154,1274
GENE-4430,NO,1,0,2,1,3,2,2
GENE-4431,NO,1,465,557,614,783,788,564
GENE-4432,NO,1,2,2,2,1,0,2
GENE-4433,NO,1,3,1,2,3,2,0
GENE-4434,NO,1,0,0,0,0,2,1
GENE-4435,NO,1,1,1,1,0,1,2
GENE-4436,NO,1,0,0,0,0,0,0
GENE-4437,NO,1,0,0,0,0,0,0
GENE-4438,NO,1,19,12,12,16,27,15
GENE-4439,NO,1,0,0,0,0,0,0
GENE-4440,NO,1,0,0,0,0,0,0
GENE-4441,NO,1,0,0,0,0,0,0
GENE-4442,NO,1,0,0,0,0,0,0
GENE-4443,NO,1,0,0,0,0,0,0
GENE-4444,NO,1,0,0,0,0,0,0
GENE-4445,NO,1,412,303,362,476,457,381
GENE-4446,NO,1,5,7,4,3,1,6
GENE-4447,NO,1,0,0,0,0,0,0
GENE-4448,NO,1,0,0,0,0,0,0
GENE-4449,NO,1,90,52,55,78,89,47
GENE-4450,NO,1,83,107,131,119,79,84
GENE-4451,NO,1,0,1,3,3,2,4
GENE-4452,NO,1,18,24,28,29,26,13
GENE-4453,NO,1,0,0,0,0,0,0
GENE-4454,NO,1,0,0,0,0,0,0
GENE-4455,NO,1,0,0,0,0,0,0
GENE-4456,NO,1,0,0,0,0,0,0
GENE-4457,NO,1,0,0,0,0,0,0
GENE-4458,NO,1,28,22,21,12,22,18
GENE-4459,NO,1,0,0,0,0,0,0
GENE-4460,NO,1,1,0,0,0,0,0
GENE-4461,NO,1,0,0,0,0,0,0
GENE-4462,NO,1,0,1,1,0,2,0
GENE-4463,NO,1,0,0,0,0,0,0
GENE-4464,NO,1,0,0,0,0,0,0
GENE-4465,NO,1,3581,2553,3277,4027,3474,4710
GENE-4466,NO,1,74,123,76,86,111,109
GENE-4467,NO,1,0,0,0,0,0,0
GENE-4468,NO,1,0,0,0,0,0,0
GENE-4469,NO,1,0,0,0,0,0,0
GENE-4470,NO,1,0,0,0,0,0,0
GENE-4471,NO,1,0,0,0,0,0,0
GENE-4472,NO,1,78,55,74,46,65,82
GENE-4473,NO,1,0,0,0,0,0,0
GENE-4474,NO,1,0,1,1,0,0,1
GENE-4475,NO,1,0,0,0,0,0,0
GENE-4476,NO,1,0,0,0,0,0,0
GENE-4477,NO,1,0,0,0,0,0,0
GENE-4478,NO,1,2,0,2,1,0,1
GENE-4479,NO,1,0,0,0,0,0,0
GENE-4480,YES,1,0,0,0,0,0,1
GENE-4481,NO,1,0,0,0,0,0,0
GENE-4482,NO,1,0,0,0,0,0,0
GENE-4483,YES,1,0,0,0,0,0,0
GENE-4484,NO,1,0,0,0,0,0,0
GENE-4485,YES,1,0,0,0,0,0,0
GENE-4486,NO,1,0,0,0,0,0,1
GENE-4487,NO,1,0,0,0,0,0,0
GENE-4488,NO,1,0,0,0,0,0,0
GENE-4489,NO,1,0,0,0,0,0,0
GENE-4490,NO,1,0,0,0,0,0,0
GENE-4491,NO,1,0,0,0,0,0,0
GENE-4492,NO,1,0,0,0,0,0,0
GENE-4493,YES,1,0,0,0,0,0,0
GENE-4494,NO,1,0,0,0,0,0,0
GENE-4495,NO,1,0,0,0,0,0,0
GENE-4496,NO,1,0,0,0,0,0,0
GENE-4497,NO,1,0,0,0,0,0,0
GENE-4498,NO,1,131,131,137,114,161,156
GENE-4499,NO,1,9,5,6,11,3,3
GENE-4500,NO,1,0,0,3,0,0,2
GENE-4501,NO,1,0,0,0,0,0,0
GENE-4502,NO,1,0,0,0,0,0,0
GENE-4503,NO,1,1919,2175,2646,2094,2626,2352
GENE-4504,NO,1,0,0,0,0,0,0
GENE-4505,NO,1,0,0,0,0,0,0
GENE-4506,NO,1,0,0,0,0,0,0
GENE-4507,NO,1,0,0,0,0,0,0
GENE-4508,NO,1,0,0,0,0,0,0
GENE-4509,NO,1,0,0,0,0,0,0
GENE-4510,NO,1,111,88,61,111,180,162
GENE-4511,YES,1,0,0,0,0,0,0
GENE-4512,NO,1,0,0,0,0,0,0
GENE-4513,NO,1,15496,15816,15932,15816,16144,15804
GENE-4514,NO,1,0,0,0,0,0,0
GENE-4515,YES,1,0,0,0,0,0,0
GENE-4516,NO,1,224,224,231,220,169,199
GENE-4517,NO,1,0,0,0,0,0,0
GENE-4518,NO,1,0,0,0,0,0,0
GENE-4519,NO,1,250,249,210,227,314,288
GENE-4520,NO,1,0,0,0,0,0,0
GENE-4521,NO,1,0,0,0,0,0,0
GENE-4522,NO,1,112,86,78,74,95,63
GENE-4523,YES,1,0,0,0,0,0,0
GENE-4524,NO,1,0,0,0,0,0,0
GENE-4525,NO,1,0,0,0,0,0,0
GENE-4526,NO,1,0,0,0,0,0,0
GENE-4527,NO,1,10,11,1,6,9,10
GENE-4528,NO,1,13,5,17,6,15,14
GENE-4529,NO,1,0,0,0,0,0,0
GENE-4530,NO,1,0,0,0,0,0,0
GENE-4531,NO,1,0,0,0,0,0,0
GENE-4532,NO,1,0,0,0,0,0,0
GENE-4533,NO,1,8,4,9,10,5,3
GENE-4534,NO,1,18,20,24,21,27,24
GENE-4535,NO,1,3,1,3,1,0,3
GENE-4536,NO,1,0,0,0,0,0,0
GENE-4537,NO,1,0,0,0,0,0,0
GENE-4538,NO,1,0,0,0,0,0,0
GENE-4539,NO,1,41,49,42,35,63,55
GENE-4540,NO,1,0,0,0,0,0,0
GENE-4541,NO,1,0,0,0,0,0,0
GENE-4542,NO,1,408,319,404,415,397,293
GENE-4543,NO,1,0,0,0,0,0,0
GENE-4544,NO,1,0,0,0,0,0,0
GENE-4545,NO,1,0,0,0,0,0,0
GENE-4546,NO,1,0,0,0,0,0,0
GENE-4547,NO,1,8,18,29,17,17,14
GENE-4548,NO,1,0,0,0,0,0,0
GENE-4549,NO,1,0,0,0,0,0,0
GENE-4551,YES,1,0,0,0,0,0,0
GENE-4552,NO,1,0,0,0,0,0,0
GENE-4553,NO,1,0,0,0,0,0,0
GENE-4554,NO,1,0,0,0,0,0,0
GENE-4555,YES,1,0,0,0,0,0,0
GENE-4556,NO,1,124,133,218,273,118,228
GENE-4557,NO,1,0,0,0,0,0,0
GENE-4558,NO,1,0,0,0,0,0,0
GENE-4559,NO,1,0,0,0,0,0,0
GENE-4560,NO,1,0,0,0,0,0,0
GENE-4561,NO,1,0,0,0,0,0,0
GENE-4562,NO,1,0,0,0,0,0,0
GENE-4563,YES,1,0,0,0,0,0,0
GENE-4564,NO,1,75,61,48,57,75,59
GENE-4565,NO,1,0,0,0,0,0,0
GENE-4566,NO,1,0,0,0,0,0,0
GENE-4567,NO,1,0,0,0,0,0,0
GENE-4568,NO,1,0,0,0,0,0,0
GENE-4569,NO,1,1,0,1,0,4,2
GENE-4570,YES,1,0,0,0,0,0,0
GENE-4571,NO,1,213,226,172,189,177,233
GENE-4572,NO,1,0,0,0,0,0,0
GENE-4573,NO,1,0,0,0,0,0,0
GENE-4574,NO,1,0,0,0,0,0,0
GENE-4575,NO,1,56,51,68,66,57,68
GENE-4576,NO,1,0,0,0,0,0,0
GENE-4577,NO,1,0,0,0,0,0,0
GENE-4578,NO,1,0,0,0,0,0,0
GENE-4579,NO,1,0,0,0,0,0,0
GENE-4580,NO,1,0,0,0,0,0,0
GENE-4581,NO,1,0,0,0,0,0,0
GENE-4582,NO,1,0,0,0,0,0,0
GENE-4583,NO,1,0,0,0,0,0,0
GENE-4584,NO,1,0,0,0,0,0,0
GENE-4585,NO,1,8,2,0,6,5,7
GENE-4586,NO,1,1180,1164,1103,1350,1012,1264
GENE-4587,NO,1,0,0,0,0,0,0
GENE-4588,NO,1,0,0,0,0,0,0
GENE-4590,NO,1,0,0,0,0,0,0
GENE-4592,NO,1,0,0,0,0,0,0
GENE-4593,NO,1,0,0,0,0,0,0
GENE-4594,NO,1,0,0,0,0,0,0
GENE-4595,NO,1,508,962,613,622,718,334
GENE-4596,NO,1,0,0,0,0,0,0
GENE-4597,NO,1,2,1,0,1,0,0
GENE-4598,NO,1,0,0,0,0,0,0
GENE-4599,NO,1,0,0,0,0,0,0
GENE-4600,YES,1,0,0,0,0,0,0
GENE-4601,NO,1,0,0,0,0,0,0
GENE-4602,NO,1,0,0,0,0,0,0
GENE-4603,NO,1,0,0,0,0,0,0
GENE-4604,NO,1,0,0,0,0,0,0
GENE-4605,NO,1,1898,5434,8203,2067,2726,16838
GENE-4606,NO,1,0,0,0,0,0,0
GENE-4607,NO,1,0,3,6,1,4,2
GENE-4608,NO,1,2,1,4,0,1,0
GENE-4609,NO,1,0,0,0,0,0,0
GENE-4610,NO,1,0,0,0,0,0,0
GENE-4611,NO,1,0,0,0,0,0,0
GENE-4612,NO,1,0,2,0,2,0,1
GENE-4613,NO,1,0,0,0,0,0,0
GENE-4614,NO,1,0,0,0,0,0,0
GENE-4615,NO,1,0,0,0,0,0,0
GENE-4616,NO,1,0,0,0,0,0,0
GENE-4617,NO,1,0,0,0,0,0,0
GENE-4618,YES,1,0,0,0,0,0,0
GENE-4619,NO,1,144,177,203,135,204,127
GENE-4620,NO,1,0,0,0,0,0,0
GENE-4621,NO,1,0,0,0,0,0,0
GENE-4622,NO,1,572,475,349,510,523,509
GENE-4623,NO,1,10,13,16,23,14,9
GENE-4624,YES,1,0,0,0,0,0,0
GENE-4625,NO,1,0,0,0,0,0,0
GENE-4626,NO,1,0,0,0,0,0,0
GENE-4627,NO,1,0,0,0,0,0,0
GENE-4628,NO,1,0,0,0,0,0,0
GENE-4629,NO,1,0,0,0,0,0,0
GENE-4630,NO,1,0,0,0,0,0,0
GENE-4631,NO,1,0,0,0,0,0,0
GENE-4632,NO,1,0,0,0,0,0,0
GENE-4633,NO,1,175,249,220,244,169,211
GENE-4634,NO,1,34,47,57,43,47,51
GENE-4635,NO,1,0,0,0,0,0,0
GENE-4636,NO,1,0,0,0,0,0,0
GENE-4637,YES,1,0,0,0,0,0,0
GENE-4638,NO,1,0,0,0,0,0,0
GENE-4639,NO,1,0,0,0,0,0,0
GENE-4640,NO,1,0,0,0,0,0,0
GENE-4641,NO,1,0,0,0,0,0,0
GENE-4642,NO,1,0,0,0,0,0,0
GENE-4643,YES,1,0,0,0,0,0,0
GENE-4644,NO,1,0,0,0,0,0,0
GENE-4645,NO,1,0,0,0,0,0,0
GENE-4646,NO,1,607,813,595,597,679,654
GENE-4647,NO,1,0,0,0,0,0,0
GENE-4649,NO,1,1210,977,1205,1311,1356,1278
GENE-4650,NO,1,0,0,0,0,0,0
GENE-4651,NO,1,0,0,0,0,1,0
GENE-4652,NO,1,19,23,39,13,31,28
GENE-4653,NO,1,0,0,0,0,0,0
GENE-4654,NO,1,59,48,42,59,53,64
GENE-4655,NO,1,0,0,0,0,0,0
GENE-4656,NO,1,0,0,0,0,0,0
GENE-4657,NO,1,0,0,0,0,0,0
GENE-4658,NO,1,0,0,0,0,0,0
GENE-4659,NO,1,19,21,28,26,24,24
GENE-4660,NO,1,121,91,106,66,159,125
GENE-4661,NO,1,16,38,19,28,20,27
GENE-4662,NO,1,0,0,0,0,0,0
GENE-4663,NO,1,0,0,0,0,0,0
GENE-4664,NO,1,104,181,143,142,98,112
GENE-4665,NO,1,17,9,16,20,27,35
GENE-4666,NO,1,0,0,0,0,0,0
GENE-4667,NO,1,0,0,0,0,0,0
GENE-4668,NO,1,0,0,0,0,0,0
GENE-4669,NO,1,0,0,0,0,0,0
GENE-4670,YES,1,10,9,9,0,1,0
GENE-4671,NO,1,3,4,5,8,10,3
GENE-4672,NO,1,40,58,49,50,38,43
GENE-4673,NO,1,0,0,0,0,0,0
GENE-4674,NO,1,0,0,0,0,0,0
GENE-4675,NO,1,4,2,2,3,1,6
GENE-4676,NO,1,41,37,48,49,49,36
GENE-4677,NO,1,0,0,0,0,0,0
GENE-4678,NO,1,322,360,489,342,320,393
GENE-4679,NO,1,0,0,0,0,0,0
GENE-4680,NO,1,2,2,3,1,2,2
GENE-4681,NO,1,0,0,0,0,0,0
GENE-4682,NO,1,0,0,0,0,0,0
GENE-4683,NO,1,1412,1466,1165,1570,1226,996
GENE-4684,NO,1,0,0,0,0,0,0
GENE-4685,NO,1,0,0,0,0,0,0
GENE-4686,NO,1,0,0,0,0,0,0
GENE-4687,YES,1,0,0,0,0,0,0
GENE-4688,NO,1,0,0,0,0,0,0
GENE-4689,NO,1,0,0,0,0,0,0
GENE-4690,NO,1,2,1,1,0,0,0
GENE-4691,NO,1,45,72,28,63,47,40
GENE-4692,NO,1,0,0,1,0,0,0
GENE-4693,NO,1,712,710,858,686,845,511
GENE-4694,NO,1,38,50,32,32,31,47
GENE-4695,YES,1,0,0,0,0,0,0
GENE-4696,NO,1,0,0,0,0,0,0
GENE-4697,NO,1,0,0,0,0,0,0
GENE-4698,NO,1,0,0,0,0,0,0
GENE-4699,NO,1,0,0,0,0,0,0
GENE-4700,NO,1,0,0,0,0,0,0
GENE-4701,NO,1,0,0,0,0,0,0
GENE-4702,NO,1,2391,2254,2348,2142,2301,2454
GENE-4703,NO,1,550,462,433,539,411,427
GENE-4704,NO,1,1744,1907,1848,1589,1737,1722
GENE-4705,NO,1,0,0,0,0,0,0
GENE-4706,NO,1,470,366,569,434,426,400
GENE-4707,NO,1,1,3,1,0,3,2
GENE-4708,NO,1,0,0,0,0,0,0
GENE-4709,NO,1,0,0,0,0,0,0
GENE-4710,NO,1,0,0,0,0,0,0
GENE-4711,NO,1,3,0,0,1,1,0
GENE-4712,YES,1,4,5,3,6,5,10
GENE-4713,NO,1,314,242,234,248,210,253
GENE-4714,NO,1,0,0,0,0,0,0
GENE-4715,NO,1,0,0,0,0,0,0
GENE-4716,NO,1,0,0,0,0,0,0
GENE-4717,NO,1,715,634,557,633,512,418
GENE-4718,NO,1,1111,1187,1278,1188,1289,1145
GENE-4719,NO,1,393,515,260,459,345,209
GENE-4720,NO,1,0,0,0,0,0,0
GENE-4721,NO,1,0,0,0,0,0,0
GENE-4722,NO,1,1323,1772,1368,1792,1122,1639
GENE-4723,NO,1,0,0,0,0,0,0
GENE-4724,NO,1,0,0,0,0,0,0
GENE-4725,NO,1,0,0,0,0,0,0
GENE-4726,NO,1,0,0,0,0,0,0
GENE-4727,NO,1,0,0,0,0,0,0
GENE-4728,NO,1,94,68,49,72,61,64
GENE-4729,NO,1,6,6,11,2,3,4
GENE-4730,NO,1,0,0,0,0,0,0
GENE-4731,NO,1,1,0,0,0,0,0
GENE-4732,NO,1,1005,747,1599,887,1116,874
GENE-4733,NO,1,0,0,0,0,0,0
GENE-4734,NO,1,3,1,2,0,0,2
GENE-4735,NO,1,0,0,0,0,0,0
GENE-4736,NO,1,66,54,54,56,44,47
GENE-4737,NO,1,0,0,0,0,0,0
GENE-4738,NO,1,0,0,0,0,0,0
GENE-4739,NO,1,0,0,0,0,0,0
GENE-4740,NO,1,0,0,0,0,0,0
GENE-4741,NO,1,0,0,0,0,0,0
GENE-4742,NO,1,0,0,0,0,0,0
GENE-4743,NO,1,0,0,0,0,0,0
GENE-4744,NO,1,96,223,219,527,199,312
GENE-4745,NO,1,0,0,0,0,0,0
GENE-4746,NO,1,0,0,0,0,0,0
GENE-4747,NO,1,0,0,0,0,0,0
GENE-4748,NO,1,0,0,0,0,0,0
GENE-4749,NO,1,25,56,45,56,32,62
GENE-4750,NO,1,0,0,0,0,0,0
GENE-4751,NO,1,7,7,6,10,9,8
GENE-4752,NO,1,0,0,0,0,0,0
GENE-4753,NO,1,14,11,11,9,15,11
GENE-4754,NO,1,0,0,0,0,0,0
GENE-4755,NO,1,1164,1323,1184,1174,1034,1244
GENE-4756,NO,1,0,0,0,0,0,0
GENE-4757,NO,1,0,0,0,0,0,0
GENE-4758,NO,1,0,0,0,0,0,0
GENE-4759,NO,1,9,28,17,44,12,5
GENE-4760,NO,1,0,0,0,0,0,0
GENE-4761,NO,1,0,0,0,0,0,0
GENE-4762,NO,1,0,0,0,0,0,0
GENE-4763,NO,1,0,0,0,0,0,0
GENE-4764,NO,1,0,0,0,0,0,0
GENE-4765,NO,1,146,131,93,117,171,106
GENE-4766,NO,1,143,103,123,113,118,91
GENE-4767,YES,1,0,0,0,0,0,0
GENE-4769,NO,1,0,0,0,0,0,0
GENE-4770,NO,1,0,0,0,0,0,0
GENE-4771,NO,1,0,0,0,0,0,0
GENE-4772,NO,1,0,0,0,0,0,0
GENE-4773,NO,1,1061,1246,1476,1693,604,1245
GENE-4774,NO,1,0,0,0,0,0,0
GENE-4775,NO,1,101,105,117,241,71,168
GENE-4776,NO,1,0,0,0,0,0,0
GENE-4777,NO,1,3,12,2,9,8,8
GENE-4778,YES,1,0,0,0,0,0,0
GENE-4779,NO,1,0,0,0,1,0,0
GENE-4780,NO,1,25,7,4,19,14,11
GENE-4781,NO,1,299,326,301,372,279,383
GENE-4782,NO,1,0,0,0,0,0,0
GENE-4783,NO,1,0,0,0,0,0,0
GENE-4784,NO,1,285,283,256,188,280,265
GENE-4785,NO,1,111,138,101,123,53,112
GENE-4786,NO,1,0,0,0,0,0,0
GENE-4787,NO,1,0,0,0,0,0,0
GENE-4788,NO,1,0,0,0,0,0,0
GENE-4789,NO,1,3,0,4,2,2,3
GENE-4790,NO,1,39,46,36,44,22,45
GENE-4791,NO,1,0,0,0,0,0,0
GENE-4792,NO,1,2,0,0,0,2,1
GENE-4793,NO,1,0,0,0,0,0,0
GENE-4794,NO,1,0,0,0,0,0,0
GENE-4795,NO,1,0,2,2,0,0,1
GENE-4796,NO,1,0,0,0,0,0,0
GENE-4797,NO,1,0,0,0,0,0,0
GENE-4798,NO,1,0,0,0,0,0,0
GENE-4799,NO,1,10,6,8,8,10,6
GENE-4800,NO,1,0,0,0,0,0,0
GENE-4801,NO,1,0,0,0,0,0,0
GENE-4802,NO,1,86,171,405,81,202,34
GENE-4803,NO,1,1000,846,938,919,1362,786
GENE-4804,NO,1,0,0,0,0,0,0
GENE-4805,NO,1,0,0,0,0,0,0
GENE-4806,NO,1,0,2,1,2,3,1
GENE-4807,NO,1,0,0,0,0,0,0
GENE-4808,NO,1,0,0,0,0,0,0
GENE-4809,NO,1,0,0,0,0,0,0
GENE-4810,NO,1,0,2,1,3,1,0
GENE-4811,NO,1,172,139,128,100,151,82
GENE-4812,NO,1,0,0,0,0,0,0
GENE-4813,NO,1,0,0,0,0,0,0
GENE-4814,NO,1,0,0,0,0,0,0
GENE-4815,NO,1,0,0,0,0,0,0
GENE-4816,NO,1,4,0,0,0,0,0
GENE-4817,NO,1,171,196,153,234,216,200
GENE-4818,NO,1,0,0,0,0,0,0
GENE-4819,NO,1,0,0,0,0,0,0
GENE-4820,NO,1,0,0,0,0,0,0
GENE-4821,NO,1,0,0,0,0,0,0
GENE-4822,NO,1,0,0,0,0,0,0
GENE-4823,NO,1,0,0,0,0,0,0
GENE-4824,NO,1,0,0,0,0,0,0
GENE-4825,NO,1,0,0,0,0,0,0
GENE-4826,NO,1,249,230,357,238,263,229
GENE-4827,NO,1,62,77,73,88,56,69
GENE-4828,NO,1,11,7,5,21,5,9
GENE-4829,NO,1,2460,1921,1373,2601,2180,2077
GENE-4830,NO,1,128,124,82,85,99,138
GENE-4831,NO,1,12,23,19,21,14,13
GENE-4832,NO,1,0,0,0,0,0,0
GENE-4833,NO,1,458,523,458,688,588,506
GENE-4834,NO,1,1,0,0,0,0,0
GENE-4835,NO,1,105,83,95,87,73,86
GENE-4836,NO,1,0,0,0,0,0,0
GENE-4837,NO,1,0,0,0,0,0,0
GENE-4838,NO,1,73,59,9,6,0,194
GENE-4839,NO,1,0,0,0,0,0,0
GENE-4840,NO,1,1,1,2,4,1,0
GENE-4841,NO,1,33,39,29,33,36,36
GENE-4842,NO,1,4697,1598,2782,3494,1420,5323
GENE-4843,NO,1,0,0,0,0,0,0
GENE-4844,NO,1,0,0,0,0,0,0
GENE-4845,NO,1,0,0,0,0,0,0
GENE-4846,NO,1,0,0,0,0,0,0
GENE-4847,NO,1,0,0,0,0,0,0
GENE-4848,NO,1,4,5,10,9,11,10
GENE-4849,NO,1,0,0,0,0,0,0
GENE-4850,NO,1,0,0,0,0,0,0
GENE-4851,NO,1,0,0,0,0,0,0
GENE-4852,NO,1,18,20,27,28,15,17
GENE-4853,NO,1,0,0,0,0,0,0
GENE-4854,NO,1,62,55,55,78,65,48
GENE-4855,NO,1,439,493,380,380,468,462
GENE-4856,NO,1,0,0,0,0,0,0
GENE-4857,NO,1,80,100,96,115,125,57
GENE-4858,NO,1,1,1,0,2,0,0
GENE-4859,NO,1,0,0,0,0,0,0
GENE-4860,NO,1,0,0,0,0,0,0
GENE-4861,NO,1,0,0,0,0,0,0
GENE-4862,NO,1,0,0,0,0,0,0
GENE-4863,YES,1,0,0,0,0,0,0
GENE-4864,NO,1,0,0,0,0,0,0
GENE-4865,NO,1,0,0,0,0,0,0
GENE-4867,NO,1,95,108,84,137,112,114
GENE-4868,NO,1,0,0,0,0,0,0
GENE-4869,NO,1,0,0,0,0,0,0
GENE-4870,NO,1,0,0,0,0,0,0
GENE-4871,NO,1,0,0,0,0,0,0
GENE-4872,NO,1,94,142,146,154,155,126
GENE-4873,NO,1,0,0,0,0,0,0
GENE-4874,NO,1,3,3,0,0,0,0
GENE-4875,NO,1,0,1,0,0,3,0
GENE-4876,NO,1,689,342,941,808,443,842
GENE-4877,NO,1,0,0,0,0,0,0
GENE-4878,NO,1,0,0,0,0,0,0
GENE-4879,NO,1,0,0,0,0,0,0
GENE-4880,NO,1,0,0,0,0,0,0
GENE-4881,NO,1,0,0,0,0,0,0
GENE-4882,NO,1,0,0,0,0,0,0
GENE-4883,NO,1,3,3,7,2,3,7
GENE-4884,NO,1,29,37,19,48,36,27
GENE-4885,NO,1,562,170,468,568,330,673
GENE-4886,NO,1,6,6,9,5,5,2
GENE-4887,NO,1,706,521,671,524,332,635
GENE-4888,NO,1,166,218,138,228,141,127
GENE-4889,NO,1,0,0,0,0,0,0
GENE-4890,NO,1,0,0,0,0,0,0
GENE-4891,NO,1,0,0,0,0,0,0
GENE-4892,NO,1,0,0,0,0,0,0
